time,state,target_angle,angle,velocity,motor_command,error
17.480000,MOVE,35.200000,29.978555,0.198042,0.035834,5.221445
17.490000,MOVE,35.600000,30.100611,0.213028,0.037765,5.499389
17.500000,MOVE,36.000000,30.231391,0.228254,0.039625,5.768609
17.510000,MOVE,36.400000,30.370994,0.243653,0.041425,6.029006
17.520000,MOVE,36.800000,30.519485,0.259165,0.043170,6.280515
17.530000,MOVE,37.200000,30.676897,0.274736,0.044868,6.523103
17.540000,MOVE,37.600000,30.843236,0.290317,0.046524,6.756764
17.550000,MOVE,38.000000,31.018485,0.305866,0.048144,6.981515
17.560000,MOVE,38.400000,31.202602,0.321345,0.049733,7.197398
17.570000,MOVE,38.800000,31.395530,0.336722,0.051294,7.404470
17.580000,MOVE,39.200000,31.597191,0.351965,0.052831,7.602809
17.590000,MOVE,39.600000,31.807494,0.367049,0.054348,7.792506
17.600000,MOVE,40.000000,32.026337,0.381952,0.055847,7.973663
17.610000,MOVE,40.400000,32.253602,0.396653,0.057331,8.146398
17.620000,MOVE,40.800000,32.489165,0.411134,0.058802,8.310835
17.630000,MOVE,41.200000,32.732890,0.425381,0.060263,8.467110
17.640000,MOVE,41.600000,32.984636,0.439380,0.061715,8.615364
17.650000,MOVE,42.000000,33.244255,0.453120,0.063159,8.755745
17.660000,MOVE,42.400000,33.511592,0.466591,0.064597,8.888408
17.670000,MOVE,42.800000,33.786488,0.479785,0.066030,9.013512
17.680000,MOVE,43.200000,34.068782,0.492696,0.067460,9.131218
17.690000,MOVE,43.600000,34.358308,0.505318,0.068886,9.241692
17.700000,MOVE,44.000000,34.654898,0.517646,0.070311,9.345102
17.710000,MOVE,44.400000,34.958381,0.529678,0.071734,9.441619
17.720000,MOVE,44.800000,35.268586,0.541410,0.073157,9.531414
17.730000,MOVE,45.200000,35.585341,0.552841,0.074579,9.614659
17.740000,MOVE,45.600000,35.908472,0.563970,0.076002,9.691528
17.750000,MOVE,46.000000,36.237807,0.574797,0.077426,9.762193
17.760000,MOVE,46.400000,36.573172,0.585322,0.078850,9.826828
17.770000,MOVE,46.800000,36.914395,0.595546,0.080275,9.885605
17.780000,MOVE,47.200000,37.261304,0.605470,0.081703,9.938696
17.790000,MOVE,47.600000,37.613728,0.615097,0.083131,9.986272
17.800000,MOVE,48.000000,37.971498,0.624427,0.084562,10.028502
17.810000,MOVE,48.400000,38.334446,0.633463,0.085994,10.065554
17.820000,MOVE,48.800000,38.702405,0.642209,0.087429,10.097595
17.830000,MOVE,49.200000,39.075210,0.650668,0.088865,10.124790
17.840000,MOVE,49.600000,39.452699,0.658842,0.090304,10.147301
17.850000,MOVE,50.000000,39.834710,0.666736,0.091745,10.165290
17.860000,MOVE,50.400000,40.221085,0.674352,0.093188,10.178915
17.870000,MOVE,50.800000,40.611668,0.681696,0.094633,10.188332
17.880000,MOVE,51.200000,41.006305,0.688771,0.096080,10.193695
17.890000,MOVE,51.600000,41.404843,0.695581,0.097529,10.195157
17.900000,MOVE,52.000000,41.807134,0.702130,0.098980,10.192866
17.910000,MOVE,52.400000,42.213031,0.708424,0.100434,10.186969
17.920000,MOVE,52.800000,42.622390,0.714466,0.101889,10.177610
17.930000,MOVE,53.200000,43.035069,0.720261,0.103346,10.164931
17.940000,MOVE,53.600000,43.450930,0.725815,0.104804,10.149070
17.950000,MOVE,54.000000,43.869837,0.731130,0.106265,10.130163
17.960000,MOVE,54.400000,44.291656,0.736213,0.107727,10.108344
17.970000,MOVE,54.800000,44.716257,0.741069,0.109190,10.083743
17.980000,MOVE,55.200000,45.143512,0.745701,0.110655,10.056488
17.990000,MOVE,55.600000,45.573296,0.750114,0.112122,10.026704
18.000000,MOVE,56.000000,46.005487,0.754315,0.113590,9.994513
18.010000,MOVE,56.400000,46.439964,0.758306,0.115059,9.960036
18.020000,MOVE,56.800000,46.876612,0.762094,0.116529,9.923388
18.030000,MOVE,57.200000,47.315317,0.765684,0.118000,9.884683
18.040000,MOVE,57.600000,47.755966,0.769079,0.119472,9.844034
18.050000,MOVE,58.000000,48.198453,0.772284,0.120945,9.801547
18.060000,MOVE,58.400000,48.642670,0.775305,0.122418,9.757330
18.070000,MOVE,58.800000,49.088515,0.778147,0.123893,9.711485
18.080000,MOVE,59.200000,49.535888,0.780813,0.125368,9.664112
18.090000,MOVE,59.600000,49.984691,0.783309,0.126843,9.615309
18.100000,MOVE,60.000000,50.434829,0.785639,0.128319,9.565171
18.110000,MOVE,60.400000,50.886209,0.787808,0.129796,9.513791
18.120000,MOVE,60.800000,51.338742,0.789820,0.131272,9.461258
18.130000,MOVE,61.200000,51.792341,0.791680,0.132750,9.407659
18.140000,MOVE,61.600000,52.246921,0.793392,0.134227,9.353079
18.150000,MOVE,62.000000,52.702400,0.794961,0.135704,9.297600
18.160000,MOVE,62.400000,53.158699,0.796391,0.137181,9.241301
18.170000,MOVE,62.800000,53.615739,0.797686,0.138659,9.184261
18.180000,MOVE,63.200000,54.073447,0.798851,0.140136,9.126553
18.190000,MOVE,63.600000,54.531750,0.799889,0.141613,9.068250
18.200000,MOVE,64.000000,54.990577,0.800805,0.143090,9.009423
18.210000,MOVE,64.400000,55.449862,0.801604,0.144567,8.950138
18.220000,MOVE,64.800000,55.909539,0.802288,0.146043,8.890461
18.230000,MOVE,65.200000,56.369545,0.802861,0.147519,8.830455
18.240000,MOVE,65.600000,56.829818,0.803329,0.148995,8.770182
18.250000,MOVE,66.000000,57.290301,0.803694,0.150470,8.709699
18.260000,MOVE,66.400000,57.750936,0.803960,0.151945,8.649064
18.270000,MOVE,66.800000,58.211669,0.804130,0.153419,8.588331
18.280000,MOVE,67.200000,58.672447,0.804210,0.154893,8.527553
18.290000,MOVE,67.600000,59.133220,0.804201,0.156366,8.466780
18.300000,MOVE,68.000000,59.593940,0.804107,0.157839,8.406060
18.310000,MOVE,68.400000,60.054559,0.803933,0.159310,8.345441
18.320000,MOVE,68.800000,60.515034,0.803680,0.160781,8.284966
18.330000,MOVE,69.200000,60.975321,0.803353,0.162252,8.224679
18.340000,MOVE,69.600000,61.435381,0.802955,0.163721,8.164619
18.350000,MOVE,70.000000,61.895172,0.802488,0.165190,8.104828
18.360000,MOVE,70.400000,62.354659,0.801955,0.166658,8.045341
18.370000,MOVE,70.800000,62.813805,0.801361,0.168125,7.986195
18.380000,MOVE,71.200000,63.272576,0.800707,0.169591,7.927424
18.390000,MOVE,71.600000,63.730941,0.799997,0.171056,7.869059
18.400000,MOVE,72.000000,64.188868,0.799233,0.172521,7.811132
18.410000,MOVE,72.400000,64.646328,0.798418,0.173984,7.753672
18.420000,MOVE,72.800000,65.103293,0.797555,0.175447,7.696707
18.430000,MOVE,73.200000,65.559738,0.796646,0.176908,7.640262
18.440000,MOVE,73.600000,66.015637,0.795694,0.178369,7.584363
18.450000,MOVE,74.000000,66.470967,0.794701,0.179828,7.529033
18.460000,MOVE,74.400000,66.925706,0.793670,0.181287,7.474294
18.470000,MOVE,74.800000,67.379834,0.792602,0.182744,7.420166
18.480000,MOVE,75.200000,67.833331,0.791501,0.184201,7.366669
18.490000,MOVE,75.600000,68.286179,0.790369,0.185656,7.313821
18.500000,MOVE,76.000000,68.738361,0.789207,0.187111,7.261639
18.510000,MOVE,76.400000,69.189862,0.788018,0.188564,7.210138
18.520000,MOVE,76.800000,69.640667,0.786803,0.190016,7.159333
18.530000,MOVE,77.200000,70.090763,0.785565,0.191468,7.109237
18.540000,MOVE,77.600000,70.540137,0.784306,0.192918,7.059863
18.550000,MOVE,78.000000,70.988778,0.783027,0.194367,7.011222
18.560000,MOVE,78.400000,71.436677,0.781730,0.195815,6.963323
18.570000,MOVE,78.800000,71.883823,0.780418,0.197262,6.916177
18.580000,MOVE,79.200000,72.330209,0.779091,0.198708,6.869791
18.590000,MOVE,79.600000,72.775828,0.777751,0.200153,6.824172
18.600000,MOVE,80.000000,73.220672,0.776400,0.201597,6.779328
18.610000,MOVE,80.400000,73.664737,0.775040,0.203040,6.735263
18.620000,MOVE,80.800000,74.108018,0.773671,0.204482,6.691982
18.630000,MOVE,81.200000,74.550511,0.772296,0.205922,6.649489
18.640000,MOVE,81.600000,74.992213,0.770915,0.207362,6.607787
18.650000,MOVE,82.000000,75.433121,0.769530,0.208801,6.566879
18.660000,MOVE,82.400000,75.873235,0.768143,0.210238,6.526765
18.670000,MOVE,82.800000,76.312552,0.766753,0.211675,6.487448
18.680000,MOVE,83.200000,76.751073,0.765364,0.213111,6.448927
18.690000,MOVE,83.600000,77.188799,0.763975,0.214545,6.411201
18.700000,MOVE,84.000000,77.625729,0.762588,0.215979,6.374271
18.710000,MOVE,84.400000,78.061867,0.761204,0.217412,6.338133
18.720000,MOVE,84.800000,78.497214,0.759824,0.218843,6.302786
18.730000,MOVE,85.200000,78.931773,0.758448,0.220274,6.268227
18.740000,MOVE,85.600000,79.365547,0.757079,0.221704,6.234453
18.750000,MOVE,86.000000,79.798540,0.755716,0.223133,6.201460
18.760000,MOVE,86.400000,80.230756,0.754360,0.224561,6.169244
18.770000,MOVE,86.800000,80.662201,0.753012,0.225988,6.137799
18.780000,MOVE,87.200000,81.092878,0.751674,0.227414,6.107122
18.790000,MOVE,87.600000,81.522794,0.750345,0.228839,6.077206
18.800000,MOVE,88.000000,81.951955,0.749027,0.230263,6.048045
18.810000,MOVE,88.400000,82.380367,0.747719,0.231687,6.019633
18.820000,MOVE,88.800000,82.808036,0.746424,0.233109,5.991964
18.830000,MOVE,89.200000,83.234970,0.745140,0.234531,5.965030
18.840000,MOVE,89.600000,83.661176,0.743870,0.235952,5.938824
18.850000,MOVE,90.000000,84.086661,0.742612,0.237372,5.913339
18.860000,MOVE,90.400000,84.511434,0.741369,0.238791,5.888566
18.870000,MOVE,90.800000,84.935503,0.740139,0.240210,5.864497
18.880000,MOVE,91.200000,85.358876,0.738925,0.241627,5.841124
18.890000,MOVE,91.600000,85.781561,0.737725,0.243044,5.818439
18.900000,MOVE,92.000000,86.203567,0.736541,0.244460,5.796433
18.910000,MOVE,92.400000,86.624905,0.735372,0.245876,5.775095
18.920000,MOVE,92.800000,87.045582,0.734220,0.247290,5.754418
18.930000,MOVE,93.200000,87.465608,0.733084,0.248704,5.734392
18.940000,MOVE,93.600000,87.884993,0.731964,0.250118,5.715007
18.950000,MOVE,94.000000,88.303746,0.730862,0.251530,5.696254
18.960000,MOVE,94.400000,88.721877,0.729777,0.252942,5.678123
18.970000,MOVE,94.800000,89.139396,0.728709,0.254353,5.660604
18.980000,MOVE,95.200000,89.556313,0.727658,0.255764,5.643687
18.990000,MOVE,95.600000,89.972639,0.726625,0.257174,5.627361
19.000000,MOVE,96.000000,90.388383,0.725610,0.258583,5.611617
19.010000,MOVE,96.400000,90.803555,0.724613,0.259992,5.596445
19.020000,MOVE,96.800000,91.218166,0.723633,0.261400,5.581834
19.030000,MOVE,97.200000,91.632227,0.722672,0.262808,5.567773
19.040000,MOVE,97.600000,92.045747,0.721729,0.264215,5.554253
19.050000,MOVE,98.000000,92.458737,0.720804,0.265622,5.541263
19.060000,MOVE,98.400000,92.871208,0.719897,0.267027,5.528792
19.070000,MOVE,98.800000,93.283170,0.719009,0.268433,5.516830
19.080000,MOVE,99.200000,93.694632,0.718138,0.269838,5.505368
19.090000,MOVE,99.600000,94.105607,0.717286,0.271242,5.494393
19.100000,MOVE,100.000000,94.516104,0.716452,0.272646,5.483896
19.110000,MOVE,100.400000,94.926133,0.715636,0.274050,5.473867
19.120000,MOVE,100.800000,95.335705,0.714838,0.275453,5.464295
19.130000,MOVE,101.200000,95.744830,0.714058,0.276855,5.455170
19.140000,MOVE,101.600000,96.153518,0.713296,0.278258,5.446482
19.150000,MOVE,102.000000,96.561781,0.712552,0.279659,5.438219
19.160000,MOVE,102.400000,96.969626,0.711825,0.281061,5.430374
19.170000,MOVE,102.800000,97.377066,0.711116,0.282461,5.422934
19.180000,MOVE,103.200000,97.784109,0.710425,0.283862,5.415891
19.190000,MOVE,103.600000,98.190767,0.709751,0.285262,5.409233
19.200000,MOVE,104.000000,98.597047,0.709094,0.286662,5.402953
19.210000,MOVE,104.400000,99.002961,0.708454,0.288061,5.397039
19.220000,MOVE,104.800000,99.408519,0.707831,0.289461,5.391481
19.230000,MOVE,105.200000,99.813728,0.707224,0.290859,5.386272
19.240000,MOVE,105.600000,100.218600,0.706635,0.292258,5.381400
19.250000,MOVE,106.000000,100.623143,0.706061,0.293656,5.376857
19.260000,MOVE,106.400000,101.027367,0.705504,0.295054,5.372633
19.270000,MOVE,106.800000,101.431281,0.704963,0.296452,5.368719
19.280000,MOVE,107.200000,101.834894,0.704437,0.297849,5.365106
19.290000,MOVE,107.600000,102.238215,0.703927,0.299246,5.361785
19.300000,MOVE,108.000000,102.641252,0.703433,0.300643,5.358748
19.310000,MOVE,108.400000,103.044015,0.702954,0.302039,5.355985
19.320000,MOVE,108.800000,103.446512,0.702490,0.303436,5.353488
19.330000,MOVE,109.200000,103.848751,0.702040,0.304832,5.351249
19.340000,MOVE,109.600000,104.250741,0.701605,0.306228,5.349259
19.350000,MOVE,110.000000,104.652491,0.701184,0.307623,5.347509
19.360000,MOVE,110.000000,105.052538,0.698215,0.304918,4.947462
19.370000,MOVE,110.000000,105.449603,0.693008,0.302528,4.550397
19.380000,MOVE,110.000000,105.842563,0.685846,0.300419,4.157437
19.390000,MOVE,110.000000,106.230443,0.676977,0.298561,3.769557
19.400000,MOVE,110.000000,106.612393,0.666629,0.296925,3.387607
19.410000,MOVE,110.000000,106.987680,0.655000,0.295487,3.012320
19.420000,MOVE,110.000000,107.355676,0.642273,0.294224,2.644324
19.430000,MOVE,110.000000,107.715842,0.628609,0.293118,2.284158
19.440000,MOVE,110.000000,108.067724,0.614151,0.292150,1.932276
19.450000,MOVE,110.000000,108.410943,0.599030,0.291304,1.589057
19.460000,MOVE,110.000000,108.745184,0.583360,0.290567,1.254816
19.470000,MOVE,110.000000,109.070193,0.567247,0.289926,0.929807
19.480000,MOVE,110.000000,109.385767,0.550782,0.289370,0.614233
19.490000,MOVE,110.000000,109.691754,0.534047,0.288888,0.308246
19.500000,MOVE,110.000000,109.988040,0.517117,0.288472,0.011960
19.510000,MOVE,110.000000,110.274552,0.500058,0.288114,-0.274552
19.520000,MOVE,110.000000,110.551249,0.482927,0.287806,-0.551249
19.530000,MOVE,110.000000,110.818120,0.465778,0.287543,-0.818120
19.540000,MOVE,110.000000,111.075181,0.448656,0.287319,-1.075181
19.550000,MOVE,110.000000,111.322472,0.431604,0.287128,-1.322472
19.560000,MOVE,110.000000,111.560053,0.414657,0.286966,-1.560053
19.570000,MOVE,110.000000,111.788003,0.397848,0.286830,-1.788003
19.580000,MOVE,110.000000,112.006418,0.381206,0.286715,-2.006418
19.590000,MOVE,110.000000,112.215407,0.364755,0.286620,-2.215407
19.600000,MOVE,110.000000,112.415093,0.348518,0.286540,-2.415093
19.610000,MOVE,110.000000,112.605610,0.332514,0.286473,-2.605610
19.620000,MOVE,110.000000,112.787100,0.316760,0.286418,-2.787100
19.630000,MOVE,110.000000,112.959716,0.301271,0.286372,-2.959716
19.640000,MOVE,110.000000,113.123616,0.286059,0.286334,-3.123616
19.650000,MOVE,110.000000,113.278965,0.271135,0.286302,-3.278965
19.660000,MOVE,110.000000,113.425933,0.256508,0.286275,-3.425933
19.670000,MOVE,110.000000,113.564695,0.242186,0.286251,-3.564695
19.680000,MOVE,110.000000,113.695429,0.228174,0.286230,-3.695429
19.690000,MOVE,110.000000,113.818316,0.214479,0.286212,-3.818316
19.700000,MOVE,110.000000,113.933540,0.201103,0.286194,-3.933540
19.710000,MOVE,110.000000,114.041286,0.188051,0.286177,-4.041286
19.720000,MOVE,110.000000,114.141739,0.175324,0.286159,-4.141739
19.730000,MOVE,110.000000,114.235087,0.162923,0.286142,-4.235087
19.740000,MOVE,110.000000,114.321517,0.150849,0.286123,-4.321517
19.750000,MOVE,110.000000,114.401217,0.139103,0.286102,-4.401217
19.760000,MOVE,110.000000,114.474374,0.127682,0.286081,-4.474374
19.770000,MOVE,110.000000,114.541173,0.116587,0.286057,-4.541173
19.780000,MOVE,110.000000,114.601801,0.105816,0.286031,-4.601801
19.790000,MOVE,110.000000,114.656442,0.095366,0.286003,-4.656442
19.800000,MOVE,110.000000,114.705278,0.085235,0.285973,-4.705278
19.810000,MOVE,110.000000,114.748490,0.075420,0.285940,-4.748490
19.820000,MOVE,110.000000,114.786259,0.065918,0.285905,-4.786259
19.830000,MOVE,110.000000,114.818760,0.056726,0.285867,-4.818760
19.840000,MOVE,110.000000,114.846170,0.047840,0.285826,-4.846170
19.850000,MOVE,110.000000,114.868662,0.039256,0.285783,-4.868662
19.860000,MOVE,110.000000,114.886407,0.030970,0.285738,-4.886407
19.870000,MOVE,110.000000,114.899572,0.022978,0.285690,-4.899572
19.880000,MOVE,110.000000,114.908324,0.015275,0.285640,-4.908324
19.890000,MOVE,110.000000,114.912826,0.007857,0.285587,-4.912826
19.900000,MOVE,110.000000,114.913239,0.000720,0.285532,-4.913239
19.910000,MOVE,110.000000,114.909719,-0.006142,0.285474,-4.909719
19.920000,MOVE,110.000000,114.902424,-0.012734,0.285414,-4.902424
19.930000,MOVE,110.000000,114.891503,-0.019059,0.285353,-4.891503
19.940000,MOVE,110.000000,114.877108,-0.025125,0.285289,-4.877108
19.950000,MOVE,110.000000,114.859384,-0.030934,0.285223,-4.859384
19.960000,MOVE,110.000000,114.838475,-0.036493,0.285155,-4.838475
19.970000,MOVE,110.000000,114.814522,-0.041807,0.285086,-4.814522
19.980000,MOVE,110.000000,114.787662,-0.046880,0.285015,-4.787662
19.990000,MOVE,110.000000,114.758029,-0.051718,0.284942,-4.758029
20.000000,MOVE,110.000000,114.725757,-0.056326,0.284868,-4.725757
20.010000,MOVE,110.000000,114.690973,-0.060709,0.284792,-4.690973
20.020000,MOVE,110.000000,114.653803,-0.064873,0.284716,-4.653803
20.030000,MOVE,110.000000,114.614371,-0.068822,0.284638,-4.614371
20.040000,MOVE,110.000000,114.572796,-0.072562,0.284558,-4.572796
20.050000,MOVE,110.000000,114.529195,-0.076098,0.284478,-4.529195
20.060000,MOVE,110.000000,114.483682,-0.079435,0.284397,-4.483682
20.070000,MOVE,110.000000,114.436369,-0.082577,0.284315,-4.436369
20.080000,MOVE,110.000000,114.387363,-0.085531,0.284232,-4.387363
20.090000,MOVE,110.000000,114.336771,-0.088300,0.284149,-4.336771
20.100000,MOVE,110.000000,114.284694,-0.090891,0.284065,-4.284694
20.110000,MOVE,110.000000,114.231233,-0.093307,0.283981,-4.231233
20.120000,MOVE,110.000000,114.176485,-0.095554,0.283896,-4.176485
20.130000,MOVE,110.000000,114.120543,-0.097636,0.283811,-4.120543
20.140000,MOVE,110.000000,114.063500,-0.099559,0.283725,-4.063500
20.150000,MOVE,110.000000,114.005444,-0.101327,0.283640,-4.005444
20.160000,MOVE,110.000000,113.946461,-0.102944,0.283554,-3.946461
20.170000,MOVE,110.000000,113.886636,-0.104415,0.283468,-3.886636
20.180000,MOVE,110.000000,113.826048,-0.105746,0.283382,-3.826048
20.190000,MOVE,110.000000,113.764777,-0.106939,0.283297,-3.764777
20.200000,MOVE,110.000000,113.702897,-0.108000,0.283211,-3.702897
20.210000,MOVE,110.000000,113.640484,-0.108932,0.283126,-3.640484
20.220000,MOVE,110.000000,113.577607,-0.109741,0.283041,-3.577607
20.230000,MOVE,110.000000,113.514335,-0.110431,0.282956,-3.514335
20.240000,MOVE,110.000000,113.450734,-0.111004,0.282872,-3.450734
20.250000,MOVE,110.000000,113.386868,-0.111467,0.282788,-3.386868
20.260000,MOVE,110.000000,113.322799,-0.111822,0.282704,-3.322799
20.270000,MOVE,110.000000,113.258585,-0.112073,0.282621,-3.258585
20.280000,MOVE,110.000000,113.194285,-0.112225,0.282539,-3.194285
20.290000,MOVE,110.000000,113.129953,-0.112281,0.282457,-3.129953
20.300000,MOVE,110.000000,113.065641,-0.112245,0.282376,-3.065641
20.310000,MOVE,110.000000,113.001400,-0.112121,0.282296,-3.001400
20.320000,MOVE,110.000000,112.937280,-0.111911,0.282216,-2.937280
20.330000,MOVE,110.000000,112.873327,-0.111620,0.282137,-2.873327
20.340000,MOVE,110.000000,112.809584,-0.111251,0.282059,-2.809584
20.350000,MOVE,110.000000,112.746096,-0.110808,0.281982,-2.746096
20.360000,MOVE,110.000000,112.682903,-0.110293,0.281906,-2.682903
20.370000,MOVE,110.000000,112.620044,-0.109710,0.281830,-2.620044
20.380000,MOVE,110.000000,112.557556,-0.109062,0.281755,-2.557556
20.390000,MOVE,110.000000,112.495475,-0.108352,0.281682,-2.495475
20.400000,MOVE,110.000000,112.433834,-0.107583,0.281609,-2.433834
20.410000,MOVE,110.000000,112.372666,-0.106758,0.281537,-2.372666
20.420000,MOVE,110.000000,112.312001,-0.105881,0.281466,-2.312001
20.430000,MOVE,110.000000,112.251868,-0.104952,0.281397,-2.251868
20.440000,MOVE,110.000000,112.192294,-0.103976,0.281328,-2.192294
20.450000,MOVE,110.000000,112.133304,-0.102956,0.281260,-2.133304
20.460000,MOVE,110.000000,112.074924,-0.101892,0.281193,-2.074924
20.470000,MOVE,110.000000,112.017176,-0.100789,0.281128,-2.017176
20.480000,MOVE,110.000000,111.960082,-0.099649,0.281063,-1.960082
20.490000,MOVE,110.000000,111.903660,-0.098473,0.281000,-1.903660
20.500000,MOVE,110.000000,111.847932,-0.097265,0.280938,-1.847932
20.510000,MOVE,110.000000,111.792912,-0.096027,0.280876,-1.792912
20.520000,MOVE,110.000000,111.738619,-0.094760,0.280816,-1.738619
20.530000,MOVE,110.000000,111.685067,-0.093467,0.280757,-1.685067
20.540000,MOVE,110.000000,111.632269,-0.092150,0.280699,-1.632269
20.550000,MOVE,110.000000,111.580238,-0.090810,0.280643,-1.580238
20.560000,MOVE,110.000000,111.528987,-0.089451,0.280587,-1.528987
20.570000,MOVE,110.000000,111.478524,-0.088073,0.280532,-1.478524
20.580000,MOVE,110.000000,111.428861,-0.086679,0.280479,-1.428861
20.590000,MOVE,110.000000,111.380004,-0.085271,0.280427,-1.380004
20.600000,MOVE,110.000000,111.331962,-0.083849,0.280375,-1.331962
20.610000,MOVE,110.000000,111.284741,-0.082416,0.280325,-1.284741
20.620000,MOVE,110.000000,111.238347,-0.080974,0.280276,-1.238347
20.630000,MOVE,110.000000,111.192783,-0.079523,0.280229,-1.192783
20.640000,MOVE,110.000000,111.148055,-0.078065,0.280182,-1.148055
20.650000,MOVE,110.000000,111.104166,-0.076602,0.280136,-1.104166
20.660000,MOVE,110.000000,111.061116,-0.075136,0.280091,-1.061116
20.670000,MOVE,110.000000,111.018908,-0.073666,0.280048,-1.018908
20.680000,MOVE,110.000000,110.977543,-0.072196,0.280006,-0.977543
20.690000,HOLD,110.000000,110.937021,-0.070725,0.279964,-0.937021
20.700000,HOLD,110.000000,110.897340,-0.069256,0.279924,-0.897340
20.710000,HOLD,110.000000,110.858500,-0.067788,0.279885,-0.858500
20.720000,HOLD,110.000000,110.820499,-0.066325,0.279846,-0.820499
20.730000,HOLD,110.000000,110.783334,-0.064865,0.279809,-0.783334
20.740000,HOLD,110.000000,110.747003,-0.063411,0.279773,-0.747003
20.750000,HOLD,110.000000,110.711500,-0.061963,0.279738,-0.711500
20.760000,HOLD,110.000000,110.676823,-0.060523,0.279704,-0.676823
20.770000,HOLD,110.000000,110.642967,-0.059090,0.279670,-0.642967
20.780000,HOLD,110.000000,110.609926,-0.057667,0.279638,-0.609926
20.790000,HOLD,110.000000,110.577696,-0.056253,0.279607,-0.577696
20.800000,HOLD,110.000000,110.546269,-0.054850,0.279577,-0.546269
20.810000,HOLD,110.000000,110.515640,-0.053458,0.279547,-0.515640
20.820000,HOLD,110.000000,110.485802,-0.052078,0.279519,-0.485802
20.830000,HOLD,110.000000,110.456747,-0.050710,0.279491,-0.456747
20.840000,HOLD,110.000000,110.428468,-0.049356,0.279464,-0.428468
20.850000,HOLD,110.000000,110.400958,-0.048015,0.279439,-0.400958
20.860000,HOLD,110.000000,110.374207,-0.046688,0.279414,-0.374207
20.870000,HOLD,110.000000,110.348209,-0.045376,0.279390,-0.348209
20.880000,HOLD,110.000000,110.322953,-0.044080,0.279366,-0.322953
20.890000,HOLD,110.000000,110.298431,-0.042799,0.279344,-0.298431
20.900000,HOLD,110.000000,110.274634,-0.041534,0.279322,-0.274634
20.910000,HOLD,110.000000,110.251552,-0.040285,0.279302,-0.251552
20.920000,HOLD,110.000000,110.229176,-0.039054,0.279282,-0.229176
20.930000,HOLD,110.000000,110.207496,-0.037839,0.279262,-0.207496
20.940000,HOLD,110.000000,110.186502,-0.036642,0.279244,-0.186502
20.950000,HOLD,110.000000,110.166183,-0.035462,0.279226,-0.166183
20.960000,HOLD,110.000000,110.146531,-0.034301,0.279209,-0.146531
20.970000,HOLD,110.000000,110.127533,-0.033157,0.279192,-0.127533
20.980000,HOLD,110.000000,110.109180,-0.032032,0.279177,-0.109180
20.990000,HOLD,110.000000,110.091461,-0.030926,0.279162,-0.091461
21.000000,HOLD,110.000000,110.074365,-0.029838,0.279147,-0.074365
21.010000,HOLD,110.000000,110.057881,-0.028769,0.279134,-0.057881
21.020000,HOLD,110.000000,110.041999,-0.027719,0.279121,-0.041999
21.030000,HOLD,110.000000,110.026708,-0.026688,0.279108,-0.026708
21.040000,HOLD,110.000000,110.011996,-0.025677,0.279096,-0.011996
21.050000,HOLD,110.000000,109.997853,-0.024684,0.279085,0.002147
21.060000,HOLD,110.000000,109.984268,-0.023711,0.279075,0.015732
21.070000,HOLD,110.000000,109.971229,-0.022757,0.279064,0.028771
21.080000,HOLD,110.000000,109.958726,-0.021822,0.279055,0.041274
21.090000,HOLD,110.000000,109.946748,-0.020906,0.279046,0.053252
21.100000,HOLD,110.000000,109.935283,-0.020010,0.279037,0.064717
21.110000,HOLD,110.000000,109.924321,-0.019133,0.279029,0.075679
21.120000,HOLD,110.000000,109.913850,-0.018275,0.279022,0.086150
21.130000,HOLD,110.000000,109.903860,-0.017436,0.279015,0.096140
21.140000,HOLD,110.000000,109.894339,-0.016616,0.279008,0.105661
21.150000,HOLD,110.000000,109.885278,-0.015815,0.279002,0.114722
21.160000,HOLD,110.000000,109.876665,-0.015033,0.278997,0.123335
21.170000,HOLD,110.000000,109.868489,-0.014270,0.278991,0.131511
21.180000,HOLD,110.000000,109.860740,-0.013525,0.278987,0.139260
21.190000,HOLD,110.000000,109.853407,-0.012798,0.278982,0.146593
21.200000,HOLD,110.000000,109.846480,-0.012090,0.278978,0.153520
21.210000,HOLD,110.000000,109.839948,-0.011400,0.278974,0.160052
21.220000,HOLD,110.000000,109.833801,-0.010728,0.278971,0.166199
21.230000,HOLD,110.000000,109.828029,-0.010074,0.278968,0.171971
21.240000,HOLD,110.000000,109.822622,-0.009437,0.278966,0.177378
21.250000,HOLD,110.000000,109.817570,-0.008818,0.278963,0.182430
21.260000,HOLD,110.000000,109.812862,-0.008216,0.278961,0.187138
21.270000,HOLD,110.000000,109.808489,-0.007632,0.278960,0.191511
21.280000,HOLD,110.000000,109.804442,-0.007064,0.278959,0.195558
21.290000,HOLD,110.000000,109.800711,-0.006513,0.278957,0.199289
21.300000,HOLD,110.000000,109.797286,-0.005978,0.278957,0.202714
21.310000,HOLD,110.000000,109.794158,-0.005459,0.278956,0.205842
21.320000,HOLD,110.000000,109.791318,-0.004957,0.278956,0.208682
21.330000,HOLD,110.000000,109.788757,-0.004470,0.278956,0.211243
21.340000,HOLD,110.000000,109.786465,-0.003999,0.278956,0.213535
21.350000,HOLD,110.000000,109.784435,-0.003543,0.278957,0.215565
21.360000,HOLD,110.000000,109.782658,-0.003102,0.278957,0.217342
21.370000,HOLD,110.000000,109.781125,-0.002676,0.278958,0.218875
